"Trt","idGenotype","idWatering","idPot","Time","Exact_Time_min","SWC","E_mmol_per_m2_s","E_clean","E_estimate","E_corr","meanVPD","E_mmol_per_m2_s_kPa","E_clean_per_kPa","E_estimate_per_kPa","E_corr_per_kPa"
"bam1 - WW","bam1","WW",109,1.1875,1710,0.83589244459656,2.14731272340207,2.14731272340207,NA,2.14731272340207,0.936722222222222,2.29236872197599,2.29236872197599,NA,2.29236872197599
"bam1 - WW","bam1","WW",109,1.20833333333334,1740,0.829562762043296,2.14016444710224,2.14016444710224,NA,2.14016444710224,0.938555555555556,2.280274656555,2.280274656555,NA,2.280274656555
"bam1 - WW","bam1","WW",109,1.22916666666667,1770,0.823258749037392,2.13262889114526,2.13262889114526,NA,2.13262889114526,0.939333333333333,2.27036432698218,2.27036432698218,NA,2.27036432698218
"bam1 - WW","bam1","WW",109,1.25,1800,0.817021049028835,2.1170099406934,2.1170099406934,NA,2.1170099406934,0.938722222222222,2.25520381916798,2.25520381916798,NA,2.25520381916798
"bam1 - WW","bam1","WW",109,1.27083333333334,1830,0.810845383759733,2.09210282566448,2.09210282566448,NA,2.09210282566448,0.936527777777778,2.23389297712951,2.23389297712951,NA,2.23389297712951
"bam1 - WW","bam1","WW",109,1.29166666666667,1860,0.804731753230085,2.06598135692768,2.06598135692768,NA,2.06598135692768,0.937138888888889,2.20456261224758,2.20456261224758,NA,2.20456261224758
"bam1 - WW","bam1","WW",109,1.3125,1890,0.798711174809618,2.03199836367724,2.03199836367724,NA,2.03199836367724,0.936111111111111,2.17068074458103,2.17068074458103,NA,2.17068074458103
"bam1 - WW","bam1","WW",109,1.33333333333334,1920,0.792788996320698,1.99502491417958,1.99502491417958,NA,1.99502491417958,0.939666666666667,2.12311980934329,2.12311980934329,NA,2.12311980934329
"bam1 - WW","bam1","WW",109,1.35416666666667,1950,0.784773756554902,1.93748458539806,1.93748458539806,NA,1.93748458539806,0.933222222222222,2.07612349905733,2.07612349905733,NA,2.07612349905733
"bam1 - WW","bam1","WW",109,1.375,1980,0.779660932782457,1.90117012152375,1.90117012152375,NA,1.90117012152375,0.934228571428571,2.03501603319259,2.03501603319259,NA,2.03501603319259
"bam1 - WW","bam1","WW",109,1.39583333333334,2010,0.7740579810901,1.85587352993396,1.85587352993396,NA,1.85587352993396,0.92848275862069,1.99882390136243,1.99882390136243,NA,1.99882390136243
"bam1 - WW","bam1","WW",109,1.41666666666667,2040,0.768674916573971,1.80808976582689,1.80808976582689,NA,1.80808976582689,0.925652173913043,1.95331444875615,1.95331444875615,NA,1.95331444875615
"bam1 - WW","bam1","WW",109,1.4375,2070,0.763631465517241,1.75839758887731,1.75839758887731,NA,1.75839758887731,0.925058823529412,1.90084948562344,1.90084948562344,NA,1.90084948562344
"bam1 - WW","bam1","WW",109,1.45833333333334,2100,0.763631465517241,1.75839758887731,1.75839758887731,NA,1.75839758887731,0.925058823529412,1.90084948562344,1.90084948562344,NA,1.90084948562344
"bam1 - WW","bam1","WW",109,1.47916666666667,2130,0.761244636898141,1.73267507680835,1.73267507680835,NA,1.73267507680835,0.924,1.87518947706532,1.87518947706532,NA,1.87518947706532
"bam1 - WW","bam1","WW",109,1.5,2160,0.759000741564702,1.69476977347956,1.69476977347956,1.66935956139316,1.69476977347956,0.915,1.8522074027099,1.8522074027099,1.82443667911821,1.8522074027099
"bam1 - WW","bam1","WW",109,1.52083333333334,2190,0.747436967000371,0.611929579928202,0.611929579928202,0.611543827492937,0.611929579928202,0.898222222222222,0.681267468994782,0.681267468994782,0.68083800685755,0.681267468994782
"bam1 - WW","bam1","WW",109,1.54166666666667,2220,0.746742412204036,0.614916399864244,0.614916399864244,NA,0.614916399864244,0.904166666666667,0.680091870817597,0.680091870817597,NA,0.680091870817597
"bam1 - WW","bam1","WW",109,1.5625,2250,0.745774819243604,0.61292399516047,0.61292399516047,NA,0.61292399516047,0.900222222222222,0.680858548067666,0.680858548067666,NA,0.680858548067666
"bam1 - WW","bam1","WW",109,1.58333333333334,2280,0.74462520084044,0.610877259135286,0.610877259135286,NA,0.610877259135286,0.898166666666667,0.680137976398537,0.680137976398537,NA,0.680137976398537
"bam1 - WW","bam1","WW",109,1.60416666666667,2310,0.743348164627364,0.60903456833658,0.60903456833658,NA,0.60903456833658,0.896833333333333,0.679094482441829,0.679094482441829,NA,0.679094482441829
"bam1 - WW","bam1","WW",109,1.625,2340,0.741987309131358,0.606812589215302,0.606812589215302,NA,0.606812589215302,0.895194444444444,0.6778556245307,0.6778556245307,NA,0.6778556245307
"bam1 - WW","bam1","WW",109,1.64583333333334,2370,0.74121106785317,0.60770520782093,0.60770520782093,NA,0.60770520782093,0.894264705882353,0.679558528725921,0.679558528725921,NA,0.679558528725921
"bam1 - WW","bam1","WW",109,1.66666666666667,2400,0.737733283895686,0.607195378925581,0.607195378925581,NA,0.607195378925581,0.893567567567568,0.679518148334841,0.679518148334841,NA,0.679518148334841
"bam1 - WW","bam1","WW",109,1.6875,2430,0.735166057524233,0.605374726488498,0.605374726488498,NA,0.605374726488498,0.894363636363636,0.676877616525054,0.676877616525054,NA,0.676877616525054
"bam1 - WW","bam1","WW",109,1.70833333333334,2460,0.731813125695217,0.61038269302054,0.61038269302054,NA,0.61038269302054,0.893472222222222,0.683157996230046,0.683157996230046,NA,0.683157996230046
"bam1 - WW","bam1","WW",109,1.72916666666667,2490,0.730019466073415,0.612576185779977,0.612576185779977,NA,0.612576185779977,0.8937,0.685438274342595,0.685438274342595,NA,0.685438274342595
"bam1 - WW","bam1","WW",109,1.75,2520,0.72819203877324,0.614685632046229,0.614685632046229,NA,0.614685632046229,0.893944444444444,0.687610551042951,0.687610551042951,NA,0.687610551042951
"bam1 - WW","bam1","WW",109,1.77083333333334,2550,0.726390433815351,0.617855030388557,0.617855030388557,NA,0.617855030388557,0.894333333333333,0.690855419741212,0.690855419741212,NA,0.690855419741212
"bam1 - WW","bam1","WW",109,1.79166666666667,2580,0.72455704751311,0.618944766881733,0.618944766881733,NA,0.618944766881733,0.894222222222222,0.692159903322017,0.692159903322017,NA,0.692159903322017
"bam1 - WW","bam1","WW",109,1.8125,2610,0.72274517982944,0.622556523497909,0.622556523497909,NA,0.622556523497909,0.894766666666667,0.695775274929676,0.695775274929676,NA,0.695775274929676
"bam1 - WW","bam1","WW",109,1.83333333333334,2640,0.720904179246782,0.623031821368664,0.623031821368664,NA,0.623031821368664,0.895888888888889,0.695434254287235,0.695434254287235,NA,0.695434254287235
"bam1 - WW","bam1","WW",109,1.85416666666667,2670,0.717505561735261,0.624525275896949,0.624525275896949,NA,0.624525275896949,0.898333333333333,0.695204388753561,0.695204388753561,NA,0.695204388753561
"bam1 - WW","bam1","WW",109,1.875,2700,0.716205506117909,0.624379773262986,0.624379773262986,NA,0.624379773262986,0.896914285714286,0.696142076459114,0.696142076459114,NA,0.696142076459114
