"","file","pot_number","year","month","date","time","date_time","Rosette_area_px","Areamm2","X","Experiment","idPot","file_3","Date1","file_5","Year","Month","Day","idPotManip","idGenotype","Treatment","decimalDay","outlier"
"344","C2M47-240-V-20190303-0041.JPG",240,2019,"Mar","2019-03-03","14:34:08",321.148711531,132625,1323.60147345,NA,"C2M47",240,"V",20190303,"0041.JPG","2019","03","03","C2M47-240","bam1bam3","WW",62.8722222222222,FALSE
"345","C2M47-241-V-20190303-0041.JPG",241,2019,"Mar","2019-03-03","14:34:08",321.148712223,127701,1274.45980593,NA,"C2M47",241,"V",20190303,"0041.JPG","2019","03","03","C2M47-241","sex1-3","WW",62.8652777777778,FALSE
"346","C2M47-241-V-20190304-0044.JPG",241,2019,"Mar","2019-03-04","14:34:08",321.148712494,137963,1376.87487338,NA,"C2M47",241,"V",20190304,"0044.JPG","2019","03","04","C2M47-241","sex1-3","WW",63.9118055555556,FALSE
"347","C2M47-242-V-20190303-0041.JPG",242,2019,"Mar","2019-03-03","14:34:08",321.148713037,86641,864.679775769,NA,"C2M47",242,"V",20190303,"0041.JPG","2019","03","03","C2M47-242","Col-0","WW",62.8659722222222,FALSE
"348","C2M47-242-V-20190304-0044.JPG",242,2019,"Mar","2019-03-04","14:34:08",321.14871338,105731,1055.19854771,NA,"C2M47",242,"V",20190304,"0044.JPG","2019","03","04","C2M47-242","Col-0","WW",63.9118055555556,FALSE
"349","C2M47-243-V-20190303-0041.JPG",243,2019,"Mar","2019-03-03","14:34:08",321.148714006,138261,1379.84892231,NA,"C2M47",243,"V",20190303,"0041.JPG","2019","03","03","C2M47-243","dpe2-5","WW",62.8659722222222,FALSE
"350","C2M47-243-V-20190304-0044.JPG",243,2019,"Mar","2019-03-04","14:34:08",321.148714307,166640,1663.07219254,NA,"C2M47",243,"V",20190304,"0044.JPG","2019","03","04","C2M47-243","dpe2-5","WW",63.9125,FALSE
"351","C2M47-244-V-20190303-0041.JPG",244,2019,"Mar","2019-03-03","14:34:09",321.148716158,443570,4426.84188938,NA,"C2M47",244,"V",20190303,"0041.JPG","2019","03","03","C2M47-244","dpe1-2","WW",62.8694444444444,FALSE
"352","C2M47-244-V-20190304-0044.JPG",244,2019,"Mar","2019-03-04","14:34:09",321.148716437,433883,4792.011,NA,"C2M47",244,"V",20190304,"0044.JPG","2019","03","04","C2M47-244","dpe1-2","WW",63.9152777777778,FALSE
"353","C2M47-245-V-20190303-0041.JPG",245,2019,"Mar","2019-03-03","14:34:09",321.148716986,157667,1573.52138371,NA,"C2M47",245,"V",20190303,"0041.JPG","2019","03","03","C2M47-245","amy3-2","WW",62.8666666666667,FALSE
"354","C2M47-245-V-20190304-0044.JPG",245,2019,"Mar","2019-03-04","14:34:09",321.148717318,193566,1931.79447925,NA,"C2M47",245,"V",20190304,"0044.JPG","2019","03","04","C2M47-245","amy3-2","WW",63.9125,FALSE
"355","C2M47-246-V-20190303-0041.JPG",246,2019,"Mar","2019-03-03","14:34:09",321.148718012,155933,1556.21601176,NA,"C2M47",246,"V",20190303,"0041.JPG","2019","03","03","C2M47-246","isa1-1 ProStarv::LUC","WW",62.8666666666667,FALSE
"356","C2M47-246-V-20190304-0044.JPG",246,2019,"Mar","2019-03-04","14:34:09",321.148718361,190117,1897.37335591,NA,"C2M47",246,"V",20190304,"0044.JPG","2019","03","04","C2M47-246","isa1-1 ProStarv::LUC","WW",63.9131944444444,FALSE
"357","C2M47-247-V-20190303-0041.JPG",247,2019,"Mar","2019-03-03","14:34:09",321.148718939,286861,2862.88137437,NA,"C2M47",247,"V",20190303,"0041.JPG","2019","03","03","C2M47-247","dpe1-2","WW",62.8708333333333,FALSE
"358","C2M47-248-V-20190303-0041.JPG",248,2019,"Mar","2019-03-03","14:34:09",321.148719515,87888,877.124873129,NA,"C2M47",248,"V",20190303,"0041.JPG","2019","03","03","C2M47-248","amy3-2 bam1","WW",62.8715277777778,FALSE
"359","C2M47-249-V-20190303-0041.JPG",249,2019,"Mar","2019-03-03","14:34:09",321.148720139,49714,496.147209434,NA,"C2M47",249,"V",20190303,"0041.JPG","2019","03","03","C2M47-249","mex1-1","WW",62.8715277777778,FALSE
"360","C2M47-250-V-20190303-0041.JPG",250,2019,"Mar","2019-03-03","14:34:09",321.148720672,135445,1351.74515794,NA,"C2M47",250,"V",20190303,"0041.JPG","2019","03","03","C2M47-250","pgm-1","WW",62.8715277777778,FALSE
"361","C2M47-251-V-20190303-0041.JPG",251,2019,"Mar","2019-03-03","14:34:09",321.148721368,132142,1318.78111898,NA,"C2M47",251,"V",20190303,"0041.JPG","2019","03","03","C2M47-251","amy3-2","WW",62.8722222222222,FALSE
"362","C2M47-252-V-20190303-0041.JPG",252,2019,"Mar","2019-03-03","14:34:09",321.14872187,124648,1243.99077446,NA,"C2M47",252,"V",20190303,"0041.JPG","2019","03","03","C2M47-252","bam1bam3","WW",62.8722222222222,FALSE
"363","C2M47-253-V-20190303-0041.JPG",253,2019,"Mar","2019-03-03","14:34:09",321.148722644,157343,1570.287854,NA,"C2M47",253,"V",20190303,"0041.JPG","2019","03","03","C2M47-253","pgm-1","WS",62.8659722222222,FALSE
"364","C2M47-253-V-20190304-0044.JPG",253,2019,"Mar","2019-03-04","14:34:09",321.148722992,189467,1890.88633644,NA,"C2M47",253,"V",20190304,"0044.JPG","2019","03","04","C2M47-253","pgm-1","WS",63.9118055555556,FALSE
"365","C2M47-254-V-20190303-0041.JPG",254,2019,"Mar","2019-03-03","14:34:09",321.148723571,150961,1506.5953028,NA,"C2M47",254,"V",20190303,"0041.JPG","2019","03","03","C2M47-254","bam1","WW",62.8659722222222,FALSE
"366","C2M47-254-V-20190304-0044.JPG",254,2019,"Mar","2019-03-04","14:34:09",321.148723844,184086,1837.18379523,NA,"C2M47",254,"V",20190304,"0044.JPG","2019","03","04","C2M47-254","bam1","WW",63.9118055555556,FALSE
"367","C2M47-255-V-20190303-0041.JPG",255,2019,"Mar","2019-03-03","14:34:09",321.148724496,144792,1445.02849798,NA,"C2M47",255,"V",20190303,"0041.JPG","2019","03","03","C2M47-255","bam1bam3","WW",62.8659722222222,FALSE
"368","C2M47-255-V-20190304-0044.JPG",255,2019,"Mar","2019-03-04","14:34:09",321.148724724,165988,1656.56521301,NA,"C2M47",255,"V",20190304,"0044.JPG","2019","03","04","C2M47-255","bam1bam3","WW",63.9125,FALSE
"369","C2M47-256-V-20190303-0041.JPG",256,2019,"Mar","2019-03-03","14:34:09",321.148725417,261615,2610.925538,NA,"C2M47",256,"V",20190303,"0041.JPG","2019","03","03","C2M47-256","dpe1-2","WW",62.8659722222222,FALSE
"370","C2M47-256-V-20190304-0044.JPG",256,2019,"Mar","2019-03-04","14:34:09",321.148725769,305750,3051.39416029,NA,"C2M47",256,"V",20190304,"0044.JPG","2019","03","04","C2M47-256","dpe1-2","WW",63.9125,FALSE
"371","C2M47-257-V-20190303-0041.JPG",257,2019,"Mar","2019-03-03","14:34:09",321.148726301,196837,1964.43915725,NA,"C2M47",257,"V",20190303,"0041.JPG","2019","03","03","C2M47-257","bam3","WW",62.8666666666667,FALSE
"372","C2M47-257-V-20190304-0044.JPG",257,2019,"Mar","2019-03-04","14:34:09",321.14872658,230393,2299.32904259,NA,"C2M47",257,"V",20190304,"0044.JPG","2019","03","04","C2M47-257","bam3","WW",63.9125,FALSE
"373","C2M47-258-V-20190303-0041.JPG",258,2019,"Mar","2019-03-03","14:34:10",321.148727154,130469,1302.08452886,NA,"C2M47",258,"V",20190303,"0041.JPG","2019","03","03","C2M47-258","amy3-2","WW",62.8666666666667,FALSE
"374","C2M47-258-V-20190304-0044.JPG",258,2019,"Mar","2019-03-04","14:34:10",321.148727422,159806,1594.8686678,NA,"C2M47",258,"V",20190304,"0044.JPG","2019","03","04","C2M47-258","amy3-2","WW",63.9125,FALSE
"375","C2M47-259-V-20190303-0041.JPG",259,2019,"Mar","2019-03-03","14:34:10",321.148728013,93720,935.328407856,NA,"C2M47",259,"V",20190303,"0041.JPG","2019","03","03","C2M47-259","amy3-2","WW",62.8708333333333,FALSE
"376","C2M47-260-V-20190303-0041.JPG",260,2019,"Mar","2019-03-03","14:34:10",321.148728582,154222,1539.1401805,NA,"C2M47",260,"V",20190303,"0041.JPG","2019","03","03","C2M47-260","pgm-1","WS",62.8715277777778,FALSE
"377","C2M47-261-V-20190303-0041.JPG",261,2019,"Mar","2019-03-03","14:34:10",321.14872917,79379,792.204798199,NA,"C2M47",261,"V",20190303,"0041.JPG","2019","03","03","C2M47-261","bam1","WW",62.8715277777778,FALSE
"378","C2M47-262-V-20190303-0041.JPG",262,2019,"Mar","2019-03-03","14:34:10",321.148729806,237688,2372.13336114,NA,"C2M47",262,"V",20190303,"0041.JPG","2019","03","03","C2M47-262","dpe1-2","WW",62.8715277777778,FALSE
"379","C2M47-263-V-20190303-0041.JPG",263,2019,"Mar","2019-03-03","14:34:10",321.148730561,151591,1512.88272167,NA,"C2M47",263,"V",20190303,"0041.JPG","2019","03","03","C2M47-263","pgm-1","WS",62.8722222222222,FALSE
"380","C2M47-264-V-20190303-0041.JPG",264,2019,"Mar","2019-03-03","14:34:10",321.148731594,92163,919.789501208,NA,"C2M47",264,"V",20190303,"0041.JPG","2019","03","03","C2M47-264","abcb14-1","WW",62.8722222222222,FALSE
"381","C2M47-265-V-20190303-0041.JPG",265,2019,"Mar","2019-03-03","14:34:10",321.148732246,81098,809.3604697,NA,"C2M47",265,"V",20190303,"0041.JPG","2019","03","03","C2M47-265","abcb14-2","WW",62.8659722222222,FALSE
"382","C2M47-265-V-20190304-0044.JPG",265,2019,"Mar","2019-03-04","14:34:10",321.148732597,98935,987.374264098,NA,"C2M47",265,"V",20190304,"0044.JPG","2019","03","04","C2M47-265","abcb14-2","WW",63.9118055555556,FALSE
"383","C2M47-266-V-20190303-0041.JPG",266,2019,"Mar","2019-03-03","14:34:10",321.148733278,187918,1875.42727003,NA,"C2M47",266,"V",20190303,"0041.JPG","2019","03","03","C2M47-266","bam1bam3","WW",62.8659722222222,FALSE
"384","C2M47-266-V-20190304-0044.JPG",266,2019,"Mar","2019-03-04","14:34:10",321.148733635,222612,2221.67442947,NA,"C2M47",266,"V",20190304,"0044.JPG","2019","03","04","C2M47-266","bam1bam3","WW",63.9118055555556,FALSE
"385","C2M47-267-V-20190303-0041.JPG",267,2019,"Mar","2019-03-03","14:34:10",321.148734214,118709,1184.71937653,NA,"C2M47",267,"V",20190303,"0041.JPG","2019","03","03","C2M47-267","bam1","WW",62.8659722222222,FALSE
"386","C2M47-267-V-20190304-0044.JPG",267,2019,"Mar","2019-03-04","14:34:10",321.148734599,141652,1413.6912039,NA,"C2M47",267,"V",20190304,"0044.JPG","2019","03","04","C2M47-267","bam1","WW",63.9125,FALSE
"387","C2M47-268-V-20190303-0041.JPG",268,2019,"Mar","2019-03-03","14:34:10",321.148735186,174097,1737.49327595,NA,"C2M47",268,"V",20190303,"0041.JPG","2019","03","03","C2M47-268","pgi1-1","WW",62.8659722222222,FALSE
"388","C2M47-268-V-20190304-0044.JPG",268,2019,"Mar","2019-03-04","14:34:10",321.148735491,193714,1933.27152368,NA,"C2M47",268,"V",20190304,"0044.JPG","2019","03","04","C2M47-268","pgi1-1","WW",63.9125,FALSE
"389","C2M47-269-V-20190303-0041.JPG",269,2019,"Mar","2019-03-03","14:34:10",321.14873607,133589,1333.22222233,NA,"C2M47",269,"V",20190303,"0041.JPG","2019","03","03","C2M47-269","mex1-1","WW",62.8666666666667,FALSE
"390","C2M47-269-V-20190304-0044.JPG",269,2019,"Mar","2019-03-04","14:34:10",321.148736415,147831,1475.35780902,NA,"C2M47",269,"V",20190304,"0044.JPG","2019","03","04","C2M47-269","mex1-1","WW",63.9125,FALSE
"391","C2M47-270-V-20190303-0041.JPG",270,2019,"Mar","2019-03-03","14:34:10",321.148736992,240562,2400.81596725,NA,"C2M47",270,"V",20190303,"0041.JPG","2019","03","03","C2M47-270","dpe2-5","WW",62.8666666666667,FALSE
"392","C2M47-270-V-20190304-0044.JPG",270,2019,"Mar","2019-03-04","14:34:10",321.148737341,273575,2730.28669632,NA,"C2M47",270,"V",20190304,"0044.JPG","2019","03","04","C2M47-270","dpe2-5","WW",63.9125,FALSE
"393","C2M47-271-V-20190303-0041.JPG",271,2019,"Mar","2019-03-03","14:34:10",321.14873791,111616,1113.93102402,NA,"C2M47",271,"V",20190303,"0041.JPG","2019","03","03","C2M47-271","sex1-3","WW",62.8708333333333,FALSE
"394","C2M47-272-V-20190303-0041.JPG",272,2019,"Mar","2019-03-03","14:34:10",321.14873838,116856,1166.22638101,NA,"C2M47",272,"V",20190303,"0041.JPG","2019","03","03","C2M47-272","pgm-1","WW",62.8715277777778,FALSE
"395","C2M47-273-V-20190303-0041.JPG",273,2019,"Mar","2019-03-03","14:34:11",321.148739069,122549,1223.04269157,NA,"C2M47",273,"V",20190303,"0041.JPG","2019","03","03","C2M47-273","pgi1-1","WW",62.8715277777778,FALSE
"396","C2M47-274-V-20190303-0041.JPG",274,2019,"Mar","2019-03-03","14:34:11",321.148739655,290147,2895.67575282,NA,"C2M47",274,"V",20190303,"0041.JPG","2019","03","03","C2M47-274","dpe2-5","WW",62.8715277777778,FALSE
"397","C2M47-275-V-20190303-0041.JPG",275,2019,"Mar","2019-03-03","14:34:11",321.148740226,98380,981.83534747,NA,"C2M47",275,"V",20190303,"0041.JPG","2019","03","03","C2M47-275","Col-0","WW",62.8722222222222,FALSE
"398","C2M47-277-V-20190303-0041.JPG",277,2019,"Mar","2019-03-03","14:34:11",321.148741161,127299,1270.44783388,NA,"C2M47",277,"V",20190303,"0041.JPG","2019","03","03","C2M47-277","abcb14-1","WW",62.8659722222222,FALSE
"399","C2M47-277-V-20190304-0044.JPG",277,2019,"Mar","2019-03-04","14:34:11",321.148741554,154225,1539.17012059,NA,"C2M47",277,"V",20190304,"0044.JPG","2019","03","04","C2M47-277","abcb14-1","WW",63.9118055555556,FALSE
"400","C2M47-278-V-20190303-0041.JPG",278,2019,"Mar","2019-03-03","14:34:11",321.148742088,108513,1082.96299105,NA,"C2M47",278,"V",20190303,"0041.JPG","2019","03","03","C2M47-278","pgi1-1","WW",62.8659722222222,FALSE
"401","C2M47-278-V-20190304-0044.JPG",278,2019,"Mar","2019-03-04","14:34:11",321.148742484,125603,1253.52170307,NA,"C2M47",278,"V",20190304,"0044.JPG","2019","03","04","C2M47-278","pgi1-1","WW",63.9118055555556,FALSE
"402","C2M47-279-V-20190303-0041.JPG",279,2019,"Mar","2019-03-03","14:34:11",321.148743061,114730,1145.00883732,NA,"C2M47",279,"V",20190303,"0041.JPG","2019","03","03","C2M47-279","mex1-1","WW",62.8659722222222,FALSE
"403","C2M47-279-V-20190304-0044.JPG",279,2019,"Mar","2019-03-04","14:34:11",321.148743407,124857,1246.07660072,NA,"C2M47",279,"V",20190304,"0044.JPG","2019","03","04","C2M47-279","mex1-1","WW",63.9125,FALSE
"404","C2M47-280-V-20190303-0041.JPG",280,2019,"Mar","2019-03-03","14:34:11",321.14874398,208484,2080.67656619,NA,"C2M47",280,"V",20190303,"0041.JPG","2019","03","03","C2M47-280","pgm-1","WS",62.8659722222222,FALSE
"405","C2M47-280-V-20190304-0044.JPG",280,2019,"Mar","2019-03-04","14:34:11",321.148744287,238049,2375.73615196,NA,"C2M47",280,"V",20190304,"0044.JPG","2019","03","04","C2M47-280","pgm-1","WS",63.9125,FALSE
"406","C2M47-281-V-20190303-0041.JPG",281,2019,"Mar","2019-03-03","14:34:11",321.148744862,352717,3520.12622742,NA,"C2M47",281,"V",20190303,"0041.JPG","2019","03","03","C2M47-281","dpe1-2","WW",62.8722222222222,FALSE
"407","C2M47-282-V-20190303-0041.JPG",282,2019,"Mar","2019-03-03","14:34:11",321.148748103,321065,3204.23831912,NA,"C2M47",282,"V",20190303,"0041.JPG","2019","03","03","C2M47-282","dpe2-5","WW",62.8722222222222,FALSE
"408","C2M47-283-V-20190303-0041.JPG",283,2019,"Mar","2019-03-03","14:34:11",321.148748848,91702,915.188707396,NA,"C2M47",283,"V",20190303,"0041.JPG","2019","03","03","C2M47-283","bam3","WW",62.8715277777778,FALSE
"409","C2M47-284-V-20190303-0041.JPG",284,2019,"Mar","2019-03-03","14:34:11",321.148749378,138132,1378.56149844,NA,"C2M47",284,"V",20190303,"0041.JPG","2019","03","03","C2M47-284","bam1","WW",62.8715277777778,FALSE
"410","C2M47-285-V-20190303-0041.JPG",285,2019,"Mar","2019-03-03","14:34:12",321.148750002,83785,836.176810203,NA,"C2M47",285,"V",20190303,"0041.JPG","2019","03","03","C2M47-285","Col-0 ProStarv::LUC","WW",62.8715277777778,FALSE
"411","C2M47-286-V-20190303-0041.JPG",286,2019,"Mar","2019-03-03","14:34:12",321.148750582,104675,1044.65963607,NA,"C2M47",286,"V",20190303,"0041.JPG","2019","03","03","C2M47-286","pgm-1","WW",62.8715277777778,FALSE
"412","C2M47-287-V-20190303-0041.JPG",287,2019,"Mar","2019-03-03","14:34:12",321.148751114,127590,1273.3520226,NA,"C2M47",287,"V",20190303,"0041.JPG","2019","03","03","C2M47-287","abcb14-1","WW",62.8722222222222,FALSE
"413","C2M47-288-V-20190303-0041.JPG",288,2019,"Mar","2019-03-03","14:34:12",321.14875174,58590,584.729955359,NA,"C2M47",288,"V",20190303,"0041.JPG","2019","03","03","C2M47-288","Col-0","WS",62.8722222222222,FALSE
"414","C2M47-289-V-20190303-0041.JPG",289,2019,"Mar","2019-03-03","14:34:12",321.148752386,158862,1585.44751951,NA,"C2M47",289,"V",20190303,"0041.JPG","2019","03","03","C2M47-289","pgm-1","WW",62.8666666666667,FALSE
"415","C2M47-289-V-20190304-0044.JPG",289,2019,"Mar","2019-03-04","14:34:12",321.148752621,181577,1812.14390006,NA,"C2M47",289,"V",20190304,"0044.JPG","2019","03","04","C2M47-289","pgm-1","WW",63.9131944444444,FALSE
"416","C2M47-290-V-20190303-0041.JPG",290,2019,"Mar","2019-03-03","14:34:12",321.148753315,162417,1620.92652602,NA,"C2M47",290,"V",20190303,"0041.JPG","2019","03","03","C2M47-290","sex1-3","WW",62.8673611111111,FALSE
"417","C2M47-290-V-20190304-0044.JPG",290,2019,"Mar","2019-03-04","14:34:12",321.148753663,174700,1743.51123402,NA,"C2M47",290,"V",20190304,"0044.JPG","2019","03","04","C2M47-290","sex1-3","WW",63.9131944444444,FALSE
"418","C2M47-291-V-20190303-0041.JPG",291,2019,"Mar","2019-03-03","14:34:12",321.148754229,134622,1343.53159328,NA,"C2M47",291,"V",20190303,"0041.JPG","2019","03","03","C2M47-291","sex1-3","WW",62.8673611111111,FALSE
"419","C2M47-291-V-20190304-0044.JPG",291,2019,"Mar","2019-03-04","14:34:12",321.148754517,150357,1500.5673647,NA,"C2M47",291,"V",20190304,"0044.JPG","2019","03","04","C2M47-291","sex1-3","WW",63.9138888888889,FALSE
"420","C2M47-292-V-20190303-0041.JPG",292,2019,"Mar","2019-03-03","14:34:12",321.148755167,99034,988.362287064,NA,"C2M47",292,"V",20190303,"0041.JPG","2019","03","03","C2M47-292","mex1-1","WW",62.8680555555556,FALSE
"421","C2M47-292-V-20190304-0044.JPG",292,2019,"Mar","2019-03-04","14:34:12",321.148755514,107586,1073.71150328,NA,"C2M47",292,"V",20190304,"0044.JPG","2019","03","04","C2M47-292","mex1-1","WW",63.9138888888889,FALSE
"422","C2M47-294-V-20190303-0041.JPG",294,2019,"Mar","2019-03-03","14:34:12",321.14875637,85148,849.779591038,NA,"C2M47",294,"V",20190303,"0041.JPG","2019","03","03","C2M47-294","abcb14-2","WW",62.8680555555556,FALSE
"423","C2M47-294-V-20190304-0044.JPG",294,2019,"Mar","2019-03-04","14:34:12",321.148756672,99714,995.148707436,NA,"C2M47",294,"V",20190304,"0044.JPG","2019","03","04","C2M47-294","abcb14-2","WW",63.9145833333333,FALSE
"424","C2M47-295-V-20190303-0041.JPG",295,2019,"Mar","2019-03-03","14:34:12",321.14875725,67048,669.141048761,NA,"C2M47",295,"V",20190303,"0041.JPG","2019","03","03","C2M47-295","Col-0","WW",62.8694444444444,FALSE
"425","C2M47-295-V-20190304-0044.JPG",295,2019,"Mar","2019-03-04","14:34:12",321.148757702,81913,817.494194118,NA,"C2M47",295,"V",20190304,"0044.JPG","2019","03","04","C2M47-295","Col-0","WW",63.9152777777778,FALSE
"426","C2M47-296-V-20190303-0041.JPG",296,2019,"Mar","2019-03-03","14:34:12",321.148758407,219919,2194.79820878,NA,"C2M47",296,"V",20190303,"0041.JPG","2019","03","03","C2M47-296","ss4-3 ProStarv::LUC","WW",62.8701388888889,FALSE
"427","C2M47-296-V-20190304-0044.JPG",296,2019,"Mar","2019-03-04","14:34:12",321.148758686,250793,2502.92165377,NA,"C2M47",296,"V",20190304,"0044.JPG","2019","03","04","C2M47-296","ss4-3 ProStarv::LUC","WW",63.9159722222222,FALSE
"428","C2M47-297-V-20190303-0041.JPG",297,2019,"Mar","2019-03-03","14:34:12",321.148759495,142844,1425.58739961,NA,"C2M47",297,"V",20190303,"0041.JPG","2019","03","03","C2M47-297","ss4-3 ProStarv::LUC","WW",62.8701388888889,FALSE
"429","C2M47-297-V-20190304-0044.JPG",297,2019,"Mar","2019-03-04","14:34:12",321.148759913,156607,1562.94255195,NA,"C2M47",297,"V",20190304,"0044.JPG","2019","03","04","C2M47-297","ss4-3 ProStarv::LUC","WW",63.9159722222222,FALSE
"430","C2M47-298-V-20190303-0041.JPG",298,2019,"Mar","2019-03-03","14:34:12",321.14876072,77665,775.099026847,NA,"C2M47",298,"V",20190303,"0041.JPG","2019","03","03","C2M47-298","abcb14-2","WW",62.8701388888889,FALSE
"431","C2M47-299-V-20190303-0041.JPG",299,2019,"Mar","2019-03-03","14:34:12",321.148761464,108327,1081.10670548,NA,"C2M47",299,"V",20190303,"0041.JPG","2019","03","03","C2M47-299","bam1bam3","WW",62.8701388888889,FALSE
"432","C2M47-300-V-20190303-0041.JPG",300,2019,"Mar","2019-03-03","14:34:13",321.148762331,46586,464.929675719,NA,"C2M47",300,"V",20190303,"0041.JPG","2019","03","03","C2M47-300","amy3-2 bam1","WW",62.8708333333333,FALSE
"433","C2M47-301-V-20190303-0041.JPG",301,2019,"Mar","2019-03-03","14:34:13",321.148763038,72654,725.089096717,NA,"C2M47",301,"V",20190303,"0041.JPG","2019","03","03","C2M47-301","isa1-1 ProStarv::LUC","WW",62.8666666666667,FALSE
"434","C2M47-301-V-20190304-0044.JPG",301,2019,"Mar","2019-03-04","14:34:13",321.1487634,86937,867.633864637,NA,"C2M47",301,"V",20190304,"0044.JPG","2019","03","04","C2M47-301","isa1-1 ProStarv::LUC","WW",63.9131944444444,FALSE
"435","C2M47-302-V-20190303-0041.JPG",302,2019,"Mar","2019-03-03","14:34:13",321.148764079,137951,1376.75511302,NA,"C2M47",302,"V",20190303,"0041.JPG","2019","03","03","C2M47-302","amy3-2","WW",62.8673611111111,FALSE
"436","C2M47-302-V-20190304-0044.JPG",302,2019,"Mar","2019-03-04","14:34:13",321.148764428,178311,1779.54912221,NA,"C2M47",302,"V",20190304,"0044.JPG","2019","03","04","C2M47-302","amy3-2","WW",63.9131944444444,FALSE
"437","C2M47-303-V-20190303-0041.JPG",303,2019,"Mar","2019-03-03","14:34:13",321.148765006,156102,1557.90263682,NA,"C2M47",303,"V",20190303,"0041.JPG","2019","03","03","C2M47-303","amy3-2","WW",62.8673611111111,FALSE
"438","C2M47-303-V-20190304-0044.JPG",303,2019,"Mar","2019-03-04","14:34:13",321.148765352,183169,1828.03210775,NA,"C2M47",303,"V",20190304,"0044.JPG","2019","03","04","C2M47-303","amy3-2","WW",63.9138888888889,FALSE
"439","C2M47-304-V-20190303-0041.JPG",304,2019,"Mar","2019-03-03","14:34:13",321.148765927,124249,1240.00874251,NA,"C2M47",304,"V",20190303,"0041.JPG","2019","03","03","C2M47-304","bam1","WW",62.8680555555556,FALSE
"440","C2M47-304-V-20190304-0044.JPG",304,2019,"Mar","2019-03-04","14:34:13",321.14876621,138940,1386.62536265,NA,"C2M47",304,"V",20190304,"0044.JPG","2019","03","04","C2M47-304","bam1","WW",63.9138888888889,FALSE
