"idChambre","date","humidite","rayonnement","temperature","vpd"
"C2","2019-02-28 01:00:00",66.67,190.3,22.07,0.885
"C2","2019-02-28 01:10:00",67.25,188.1,22.03,0.867
"C2","2019-02-28 01:20:00",67.88,191.3,22.01,0.849
"C2","2019-02-28 01:30:00",67.86,191,22.06,0.853
"C2","2019-02-28 01:40:00",66.66,192.1,22.05,0.884
"C2","2019-02-28 01:50:00",67.33,194.1,22.01,0.864
"C2","2019-02-28 02:00:00",67.35,195,21.99,0.863
"C2","2019-02-28 02:10:00",67.48,187,22.03,0.862
"C2","2019-02-28 02:20:00",67.9,178.4,22.05,0.851
"C2","2019-02-28 02:30:00",65.96,172.6,22.17,0.909
"C2","2019-02-28 02:40:00",67.47,148,21.99,0.859
"C2","2019-02-28 02:50:00",66.16,151.3,22.09,0.899
"C2","2019-02-28 03:00:00",67.82,136.4,22.05,0.853
"C2","2019-02-28 03:10:00",67.11,157.7,22.07,0.873
"C2","2019-02-28 03:20:00",67.19,170.6,22.04,0.869
"C2","2019-02-28 03:30:00",68.18,171.7,22,0.841
"C2","2019-02-28 03:40:00",67.19,173.5,22.11,0.873
"C2","2019-02-28 03:50:00",65.76,161.6,22.06,0.908
"C2","2019-02-28 04:00:00",67.65,154.6,22.05,0.858
"C2","2019-02-28 04:10:00",67.96,142.2,22.03,0.848
"C2","2019-02-28 04:20:00",67.34,146.2,21.99,0.863
"C2","2019-02-28 04:30:00",67.41,150.4,22.03,0.863
"C2","2019-02-28 04:40:00",66.43,165.7,22.08,0.892
"C2","2019-02-28 04:50:00",67.63,166.6,22.05,0.858
"C2","2019-02-28 05:00:00",68.31,177.4,22.08,0.842
"C2","2019-02-28 05:10:00",67.23,176.2,22.1,0.872
"C2","2019-02-28 05:20:00",65.72,187.2,22.05,0.909
"C2","2019-02-28 05:30:00",67.4,188.5,21.97,0.86
"C2","2019-02-28 05:40:00",68.01,187.4,22.02,0.847
"C2","2019-02-28 05:50:00",66.39,189,22.14,0.896
"C2","2019-02-28 06:00:00",67.41,186,21.96,0.86
"C2","2019-02-28 06:10:00",70.3,0,21.82,0.775
"C2","2019-02-28 06:20:00",68.54,0,21.79,0.821
"C2","2019-02-28 06:30:00",65.35,0,21.79,0.904
"C2","2019-02-28 06:40:00",64.79,0,21.79,0.918
"C2","2019-02-28 06:50:00",64.85,0.069,21.81,0.918
"C2","2019-02-28 07:00:00",64.5,0,21.81,0.928
"C2","2019-02-28 07:10:00",64.52,0,21.81,0.927
"C2","2019-02-28 07:20:00",64.37,0,21.82,0.931
"C2","2019-02-28 07:30:00",64.56,0,21.81,0.926
"C2","2019-02-28 07:40:00",64.42,0,21.8,0.929
"C2","2019-02-28 07:50:00",64.57,0,21.81,0.926
"C2","2019-02-28 08:00:00",64.59,0,21.81,0.925
"C2","2019-02-28 08:10:00",64.46,0,21.79,0.927
"C2","2019-02-28 08:20:00",64.17,0,21.71,0.931
"C2","2019-02-28 08:30:00",65.07,0,21.96,0.921
"C2","2019-02-28 08:40:00",64.66,0,21.8,0.923
"C2","2019-02-28 08:50:00",64.6,0,21.88,0.929
"C2","2019-02-28 09:00:00",64.74,0,21.82,0.922
"C2","2019-02-28 09:10:00",64.66,0,21.84,0.925
"C2","2019-02-28 09:20:00",64.9,0,22.02,0.929
"C2","2019-02-28 09:30:00",64.11,0,21.85,0.94
"C2","2019-02-28 09:40:00",65.01,0,22.05,0.928
"C2","2019-02-28 09:50:00",64.46,0,21.81,0.928
"C2","2019-02-28 10:00:00",65.63,0,21.78,0.897
"C2","2019-02-28 10:10:00",66.05,0,21.9,0.892
"C2","2019-02-28 10:20:00",64.49,0,21.89,0.932
"C2","2019-02-28 10:30:00",64.51,0,22,0.938
"C2","2019-02-28 10:40:00",64.67,0,21.87,0.926
"C2","2019-02-28 10:50:00",64.59,0,21.79,0.923
"C2","2019-02-28 11:00:00",63.97,0,21.76,0.938
"C2","2019-02-28 11:10:00",64.54,0,21.78,0.924
"C2","2019-02-28 11:20:00",64.83,0,21.95,0.927
"C2","2019-02-28 11:30:00",64.46,0,21.9,0.934
"C2","2019-02-28 11:40:00",64.29,0,21.86,0.936
"C2","2019-02-28 11:50:00",64.34,0,21.85,0.934
"C2","2019-02-28 12:00:00",64.45,0,21.88,0.933
"C2","2019-02-28 12:10:00",64.35,0,21.88,0.935
"C2","2019-02-28 12:20:00",64.52,0,21.85,0.929
"C2","2019-02-28 12:30:00",64.44,0,21.88,0.933
"C2","2019-02-28 12:40:00",64.84,0,21.83,0.919
"C2","2019-02-28 12:50:00",64.51,0,21.9,0.932
"C2","2019-02-28 13:00:00",64.36,0,21.85,0.934
"C2","2019-02-28 13:10:00",64.17,0,21.81,0.936
"C2","2019-02-28 13:20:00",64.62,0,21.96,0.933
"C2","2019-02-28 13:30:00",64.21,0,21.85,0.937
"C2","2019-02-28 13:40:00",64.32,0,21.89,0.936
"C2","2019-02-28 13:50:00",64.39,0,21.92,0.937
"C2","2019-02-28 14:00:00",64.27,0,21.82,0.934
"C2","2019-02-28 14:10:00",64.42,0,21.82,0.93
"C2","2019-02-28 14:20:00",64.65,0,21.96,0.932
"C2","2019-02-28 14:30:00",64.44,0,21.83,0.93
"C2","2019-02-28 14:40:00",64.18,0.069,21.84,0.938
"C2","2019-02-28 14:50:00",64.35,0,21.8,0.931
"C2","2019-02-28 15:00:00",64.56,0,21.86,0.929
"C2","2019-02-28 15:10:00",64.24,0.069,21.88,0.938
"C2","2019-02-28 15:20:00",64.39,0,21.76,0.928
"C2","2019-02-28 15:30:00",64.57,0,21.99,0.936
"C2","2019-02-28 15:40:00",64.28,0,21.81,0.933
"C2","2019-02-28 15:50:00",64.26,0,21.81,0.933
"C2","2019-02-28 16:00:00",63.82,0,21.75,0.942
"C2","2019-02-28 16:10:00",64.8,0,21.98,0.929
"C2","2019-02-28 16:20:00",64.79,0,21.86,0.923
"C2","2019-02-28 16:30:00",64.82,0,21.83,0.92
"C2","2019-02-28 16:40:00",64.49,0,21.82,0.928
"C2","2019-02-28 16:50:00",64.24,0,21.85,0.936
"C2","2019-02-28 17:00:00",64.44,0,21.84,0.931
"C2","2019-02-28 17:10:00",64.4,0,21.83,0.931
"C2","2019-02-28 17:20:00",64.38,0.069,21.86,0.933
"C2","2019-02-28 17:30:00",64.5,0,21.82,0.928
"C2","2019-02-28 17:40:00",64.43,0,21.83,0.93
"C2","2019-02-28 17:50:00",64.36,0,21.86,0.934
"C2","2019-02-28 18:00:00",64.54,0,21.85,0.929
"C2","2019-02-28 18:10:00",65.39,135.4,22.11,0.921
"C2","2019-02-28 18:20:00",65.96,168.1,22.15,0.908
"C2","2019-02-28 18:30:00",66.09,161.5,22.1,0.902
"C2","2019-02-28 18:40:00",65.62,183,22.17,0.918
"C2","2019-02-28 18:50:00",66.11,147.5,22.07,0.9
"C2","2019-02-28 19:00:00",66.23,168.5,22.08,0.897
"C2","2019-02-28 19:10:00",66,162.7,22.05,0.902
"C2","2019-02-28 19:20:00",65.82,167.4,22.1,0.909
"C2","2019-02-28 19:30:00",66.35,161.1,22.05,0.892
"C2","2019-02-28 19:40:00",66.97,164.5,22.1,0.878
"C2","2019-02-28 19:50:00",65.83,157.1,22.05,0.906
"C2","2019-02-28 20:00:00",66.43,190.7,22.06,0.89
"C2","2019-02-28 20:10:00",65.37,187.4,22.11,0.922
"C2","2019-02-28 20:20:00",65.74,169.6,22.03,0.907
"C2","2019-02-28 20:30:00",65.55,164.6,22.1,0.916
"C2","2019-02-28 20:40:00",66.84,166.7,22.06,0.879
"C2","2019-02-28 20:50:00",66.07,166.9,22.12,0.904
"C2","2019-02-28 21:00:00",66.51,173,22.05,0.888
"C2","2019-02-28 21:10:00",65.32,168.2,22.13,0.924
"C2","2019-02-28 21:20:00",66.57,165.6,22.1,0.889
"C2","2019-02-28 21:30:00",66.91,154.4,22.02,0.876
"C2","2019-02-28 21:40:00",66.38,169.7,22.13,0.896
"C2","2019-02-28 21:50:00",66.56,158.1,22.08,0.888
"C2","2019-02-28 22:00:00",66.14,177.2,22.07,0.899
"C2","2019-02-28 22:10:00",66.15,183,22.11,0.901
"C2","2019-02-28 22:20:00",65.99,177,22.04,0.901
"C2","2019-02-28 22:30:00",65.83,169.7,22.11,0.909
"C2","2019-02-28 22:40:00",66.74,147.4,22.04,0.881
"C2","2019-02-28 22:50:00",66.74,139.5,22.12,0.886
"C2","2019-02-28 23:00:00",65.31,171.9,22.17,0.926
"C2","2019-02-28 23:10:00",65.51,162.9,22.1,0.917
"C2","2019-02-28 23:20:00",66.68,152.3,21.95,0.878
"C2","2019-02-28 23:30:00",66.06,164.2,22.19,0.908
"C2","2019-02-28 23:40:00",65.63,170.6,22.03,0.911
"C2","2019-02-28 23:50:00",65.21,181.4,22.15,0.928
"C2","2019-03-01 00:00:00",65.94,184.9,22.16,0.909
"C2","2019-03-01 00:10:00",65.27,190,22.06,0.921
"C2","2019-03-01 00:20:00",66.2,169.8,22.01,0.894
"C2","2019-03-01 00:30:00",66.59,167.3,22.12,0.89
"C2","2019-03-01 00:40:00",66.87,163.1,22.13,0.882
"C2","2019-03-01 00:50:00",65.55,159.8,22.15,0.919
"C2","2019-03-01 01:00:00",65.56,166.6,22.07,0.914
"C2","2019-03-01 01:10:00",66.99,165.9,22.04,0.875
"C2","2019-03-01 01:20:00",66.71,158,22.13,0.887
"C2","2019-03-01 01:30:00",65.93,163.3,22.13,0.908
"C2","2019-03-01 01:40:00",65.79,159.8,22.09,0.909
"C2","2019-03-01 01:50:00",67.08,150.7,22.05,0.873
"C2","2019-03-01 02:00:00",66.48,159.7,22.16,0.895
"C2","2019-03-01 02:10:00",65.53,163.9,22.16,0.92
"C2","2019-03-01 02:20:00",64.99,151.3,22.16,0.934
"C2","2019-03-01 02:30:00",65.87,162.6,22.09,0.907
"C2","2019-03-01 02:40:00",66.87,160.9,22.04,0.878
"C2","2019-03-01 02:50:00",66.46,152.4,22.02,0.888
"C2","2019-03-01 03:00:00",66.62,162.2,22.09,0.887
"C2","2019-03-01 03:10:00",66.72,158.9,22.08,0.884
"C2","2019-03-01 03:20:00",67,151.5,22.1,0.878
"C2","2019-03-01 03:30:00",65.79,159.1,22.12,0.911
"C2","2019-03-01 03:40:00",66.15,163.5,22.06,0.898
"C2","2019-03-01 03:50:00",66.01,154,22.07,0.903
"C2","2019-03-01 04:00:00",66.86,165.2,22.06,0.879
"C2","2019-03-01 04:10:00",66.14,161.5,22.06,0.898
"C2","2019-03-01 04:20:00",66.48,148.3,22.04,0.888
"C2","2019-03-01 04:30:00",65.49,159.9,22.17,0.922
"C2","2019-03-01 04:40:00",66.07,160,22.02,0.898
"C2","2019-03-01 04:50:00",66.22,151.4,22.01,0.894
"C2","2019-03-01 05:00:00",66.61,158.8,22.02,0.884
"C2","2019-03-01 05:10:00",66.74,158.3,22.08,0.884
"C2","2019-03-01 05:20:00",65.92,151.9,22.12,0.907
"C2","2019-03-01 05:30:00",65.22,168.8,22.1,0.925
"C2","2019-03-01 05:40:00",66.18,176.1,22.12,0.9
"C2","2019-03-01 05:50:00",64.93,190.3,22.09,0.932
"C2","2019-03-01 06:00:00",64.26,188.8,22.06,0.949
"C2","2019-03-01 06:10:00",66.58,0,21.58,0.861
"C2","2019-03-01 06:20:00",66.13,0,21.81,0.885
"C2","2019-03-01 06:30:00",64.78,0,21.76,0.917
"C2","2019-03-01 06:40:00",65.19,0,21.76,0.907
"C2","2019-03-01 06:50:00",64.73,0,21.93,0.929
"C2","2019-03-01 07:00:00",64.32,0,21.79,0.931
"C2","2019-03-01 07:10:00",64.27,0,21.79,0.932
"C2","2019-03-01 07:20:00",64.42,0,21.83,0.931
"C2","2019-03-01 07:30:00",64.51,0,21.82,0.928
"C2","2019-03-01 07:40:00",64.34,0,21.82,0.932
"C2","2019-03-01 07:50:00",64.55,0,21.82,0.927
"C2","2019-03-01 08:00:00",64.26,0,21.8,0.933
"C2","2019-03-01 08:10:00",64.29,0,21.81,0.933
"C2","2019-03-01 08:20:00",64.51,0,21.82,0.928
"C2","2019-03-01 08:30:00",64.42,0,21.84,0.931
"C2","2019-03-01 08:40:00",64.41,0,21.8,0.929
"C2","2019-03-01 08:50:00",64.49,0,21.83,0.929
"C2","2019-03-01 09:00:00",64.31,0,21.81,0.932
"C2","2019-03-01 09:10:00",64.2,0,21.83,0.936
"C2","2019-03-01 09:20:00",64.59,0,21.82,0.926
"C2","2019-03-01 09:30:00",64.24,0,21.83,0.935
"C2","2019-03-01 09:40:00",64.32,0,21.89,0.936
"C2","2019-03-01 09:50:00",63.83,0,21.83,0.946
"C2","2019-03-01 10:00:00",64.31,0,21.89,0.937
"C2","2019-03-01 10:10:00",64.26,0,21.82,0.934
"C2","2019-03-01 10:20:00",64.35,0,21.86,0.934
"C2","2019-03-01 10:30:00",64.58,0,21.84,0.927
"C2","2019-03-01 10:40:00",64.47,0,21.83,0.929
"C2","2019-03-01 10:50:00",64.37,0,21.87,0.934
"C2","2019-03-01 11:00:00",64.38,0.069,21.82,0.931
"C2","2019-03-01 11:10:00",64.51,0,21.81,0.927
"C2","2019-03-01 11:20:00",64.32,0,21.84,0.934
"C2","2019-03-01 11:30:00",63.96,0,21.85,0.944
"C2","2019-03-01 11:40:00",64.47,0,21.8,0.928
"C2","2019-03-01 11:50:00",64.38,0,21.83,0.931
"C2","2019-03-01 12:00:00",64.56,0,21.82,0.927
"C2","2019-03-01 12:10:00",64.47,0.069,21.84,0.93
"C2","2019-03-01 12:20:00",64.26,0,21.81,0.934
"C2","2019-03-01 12:30:00",64.47,0,21.85,0.93
"C2","2019-03-01 12:40:00",64.48,0,21.84,0.93
"C2","2019-03-01 12:50:00",64.24,0,21.81,0.934
"C2","2019-03-01 13:00:00",64.38,0,21.8,0.93
"C2","2019-03-01 13:10:00",64.68,0,21.82,0.924
"C2","2019-03-01 13:20:00",64.34,0,21.82,0.932
"C2","2019-03-01 13:30:00",64.37,0,21.83,0.932
"C2","2019-03-01 13:40:00",64.21,0,21.85,0.937
"C2","2019-03-01 13:50:00",64.43,0,21.82,0.93
"C2","2019-03-01 14:00:00",64.52,0.069,21.82,0.927
"C2","2019-03-01 14:10:00",64.37,0,21.83,0.932
"C2","2019-03-01 14:20:00",64.42,0,21.85,0.931
"C2","2019-03-01 14:30:00",64.15,0,21.83,0.937
"C2","2019-03-01 14:40:00",64.38,0,21.84,0.932
"C2","2019-03-01 14:50:00",64.34,0,21.83,0.933
"C2","2019-03-01 15:00:00",64.27,0,21.82,0.934
"C2","2019-03-01 15:10:00",64.52,0,21.84,0.928
"C2","2019-03-01 15:20:00",64.4,0,21.83,0.931
"C2","2019-03-01 15:30:00",64.49,0,21.86,0.93
"C2","2019-03-01 15:40:00",64.52,0,21.85,0.929
"C2","2019-03-01 15:50:00",64.24,0,21.84,0.936
"C2","2019-03-01 16:00:00",64.52,0,21.82,0.928
"C2","2019-03-01 16:10:00",64.54,0,21.84,0.928
"C2","2019-03-01 16:20:00",64.52,0,21.83,0.928
"C2","2019-03-01 16:30:00",64.7,0,21.88,0.926
"C2","2019-03-01 16:40:00",64.48,0,21.81,0.928
"C2","2019-03-01 16:50:00",64.43,0,21.85,0.931
"C2","2019-03-01 17:00:00",64.41,0,21.81,0.93
"C2","2019-03-01 17:10:00",64.42,0,21.82,0.93
"C2","2019-03-01 17:20:00",64.55,0.069,21.84,0.928
"C2","2019-03-01 17:30:00",64.48,0,21.81,0.928
"C2","2019-03-01 17:40:00",64.23,0,21.8,0.934
"C2","2019-03-01 17:50:00",63.56,0.069,21.67,0.944
"C2","2019-03-01 18:00:00",63.7,0,21.75,0.945
"C2","2019-03-01 18:10:00",63.45,139.2,21.98,0.965
"C2","2019-03-01 18:20:00",64.09,157.8,22.01,0.95
"C2","2019-03-01 18:30:00",64.22,177,22.1,0.951
"C2","2019-03-01 18:40:00",66.59,151.6,22.1,0.889
"C2","2019-03-01 18:50:00",66.25,169.7,22.05,0.895
"C2","2019-03-01 19:00:00",66.2,161,22.09,0.898
"C2","2019-03-01 19:10:00",65.67,147.8,22.05,0.91
"C2","2019-03-01 19:20:00",63.52,158.5,22.01,0.965
"C2","2019-03-01 19:30:00",63.79,150,22.03,0.959
"C2","2019-03-01 19:40:00",64.75,140.7,21.9,0.926
"C2","2019-03-01 19:50:00",65.16,161.9,22.05,0.924
"C2","2019-03-01 20:00:00",65.9,166.4,22.16,0.91
"C2","2019-03-01 20:10:00",65.54,177,22.06,0.914
"C2","2019-03-01 20:20:00",65.45,188.3,22.09,0.918
"C2","2019-03-01 20:30:00",65.19,187.1,22.03,0.922
"C2","2019-03-01 20:40:00",66.11,153.9,22.08,0.901
"C2","2019-03-01 20:50:00",66.85,164,22.03,0.878
"C2","2019-03-01 21:00:00",66.09,163.1,22.12,0.903
"C2","2019-03-01 21:10:00",65.61,150.2,22.1,0.915
"C2","2019-03-01 21:20:00",66.41,164.4,22.07,0.891
"C2","2019-03-01 21:30:00",65.61,157.6,22.07,0.913
"C2","2019-03-01 21:40:00",66.63,148.6,22.06,0.885
"C2","2019-03-01 21:50:00",66.75,160.8,22.09,0.884
"C2","2019-03-01 22:00:00",66.33,159.7,22.07,0.894
"C2","2019-03-01 22:10:00",66.32,155.9,22.1,0.896
"C2","2019-03-01 22:20:00",66.19,169.9,22.07,0.897
"C2","2019-03-01 22:30:00",66.15,162.4,22.03,0.897
"C2","2019-03-01 22:40:00",66.19,148,22.06,0.897
"C2","2019-03-01 22:50:00",65.62,166.8,22.08,0.913
"C2","2019-03-01 23:00:00",66.83,163.1,22.05,0.879
"C2","2019-03-01 23:10:00",66.43,154,22.06,0.89
"C2","2019-03-01 23:20:00",66.47,166.4,22.08,0.89
"C2","2019-03-01 23:30:00",66.2,164,22.12,0.9
"C2","2019-03-01 23:40:00",65.75,153.3,22.08,0.91
"C2","2019-03-01 23:50:00",65.74,170.1,22.04,0.908
"C2","2019-03-02 00:00:00",65.73,159.1,22.11,0.912
"C2","2019-03-02 00:10:00",66.62,151.8,22.12,0.888
"C2","2019-03-02 00:20:00",66.86,167,22.03,0.877
"C2","2019-03-02 00:30:00",66.37,162.2,22.06,0.892
"C2","2019-03-02 00:40:00",66.46,153.2,22.04,0.889
"C2","2019-03-02 00:50:00",66.29,166.2,22.07,0.895
"C2","2019-03-02 01:00:00",66.01,159.3,22.06,0.902
"C2","2019-03-02 01:10:00",66.56,150.9,22.05,0.887
"C2","2019-03-02 01:20:00",66.29,163.4,22.07,0.895
"C2","2019-03-02 01:30:00",66.34,157.2,22.01,0.891
"C2","2019-03-02 01:40:00",66.29,153.1,21.99,0.891
"C2","2019-03-02 01:50:00",65.79,169.7,22.04,0.907
"C2","2019-03-02 02:00:00",66.56,159.8,22.07,0.888
"C2","2019-03-02 02:10:00",66.29,153.1,22.06,0.894
"C2","2019-03-02 02:20:00",65.93,167.7,22.05,0.903
"C2","2019-03-02 02:30:00",65.82,162.6,22.07,0.907
"C2","2019-03-02 02:40:00",66.8,152.9,22.05,0.881
"C2","2019-03-02 02:50:00",65.83,166.8,22.09,0.908
"C2","2019-03-02 03:00:00",65.91,163.3,22.09,0.906
"C2","2019-03-02 03:10:00",66.17,154,22.09,0.899
"C2","2019-03-02 03:20:00",65.9,166.2,22.07,0.906
"C2","2019-03-02 03:30:00",66.1,163.6,22.12,0.903
"C2","2019-03-02 03:40:00",66.28,153,22.03,0.893
"C2","2019-03-02 03:50:00",65.78,172.1,22.04,0.907
"C2","2019-03-02 04:00:00",66.33,160.7,22,0.89
"C2","2019-03-02 04:10:00",66,156.3,22.01,0.9
"C2","2019-03-02 04:20:00",66.49,165.9,21.99,0.885
"C2","2019-03-02 04:30:00",66.24,162.6,22.06,0.895
"C2","2019-03-02 04:40:00",65.81,153.9,22.05,0.907
"C2","2019-03-02 04:50:00",65.63,165.5,22.07,0.913
"C2","2019-03-02 05:00:00",66.21,158.8,22.02,0.894
"C2","2019-03-02 05:10:00",66.56,152.4,22.04,0.886
"C2","2019-03-02 05:20:00",66.67,167.7,22.04,0.883
"C2","2019-03-02 05:30:00",66.25,162.6,22.03,0.894
"C2","2019-03-02 05:40:00",65.78,149.7,22.05,0.908
"C2","2019-03-02 05:50:00",65.89,162.6,22.07,0.906
"C2","2019-03-02 06:00:00",66.12,161.7,22.08,0.9
"C2","2019-03-02 06:10:00",69.97,0,21.55,0.772
"C2","2019-03-02 06:20:00",68.59,0,21.83,0.822
"C2","2019-03-02 06:30:00",65.32,0,21.8,0.906
"C2","2019-03-02 06:40:00",64.46,0,21.79,0.927
"C2","2019-03-02 06:50:00",64.46,0,21.79,0.928
"C2","2019-03-02 07:00:00",64.47,0,21.84,0.93
"C2","2019-03-02 07:10:00",64.42,0.069,21.79,0.928
"C2","2019-03-02 07:20:00",64.23,0,21.79,0.933
"C2","2019-03-02 07:30:00",64.39,0,21.83,0.931
"C2","2019-03-02 07:40:00",64.49,0.069,21.81,0.928
"C2","2019-03-02 07:50:00",64.33,0,21.8,0.931
"C2","2019-03-02 08:00:00",64.41,0,21.81,0.93
"C2","2019-03-02 08:10:00",64.48,0.069,21.83,0.929
"C2","2019-03-02 08:20:00",64.44,0,21.82,0.93
"C2","2019-03-02 08:30:00",64.43,0,21.81,0.929
"C2","2019-03-02 08:40:00",64.37,0,21.82,0.931
"C2","2019-03-02 08:50:00",64.24,0,21.83,0.935
"C2","2019-03-02 09:00:00",64.61,0,21.8,0.924
"C2","2019-03-02 09:10:00",64.5,0,21.8,0.927
"C2","2019-03-02 09:20:00",64.35,0,21.84,0.933
"C2","2019-03-02 09:30:00",64.49,0,21.83,0.929
"C2","2019-03-02 09:40:00",64.41,0,21.81,0.93
"C2","2019-03-02 09:50:00",64.22,0,21.84,0.937
"C2","2019-03-02 10:00:00",64.38,0,21.83,0.932
"C2","2019-03-02 10:10:00",64.43,0,21.83,0.93
"C2","2019-03-02 10:20:00",64.44,0,21.82,0.929
"C2","2019-03-02 10:30:00",64.58,0,21.82,0.926
"C2","2019-03-02 10:40:00",64.38,0,21.83,0.932
"C2","2019-03-02 10:50:00",64.59,0,21.82,0.925
"C2","2019-03-02 11:00:00",64.48,0,21.83,0.929
"C2","2019-03-02 11:10:00",64.73,0,21.85,0.923
"C2","2019-03-02 11:20:00",64.32,0,21.85,0.934
"C2","2019-03-02 11:30:00",64.62,0,21.83,0.926
"C2","2019-03-02 11:40:00",64.37,0,21.81,0.931
"C2","2019-03-02 11:50:00",64.69,0,21.85,0.924
"C2","2019-03-02 12:00:00",64.41,0,21.83,0.931
"C2","2019-03-02 12:10:00",64.55,0,21.82,0.926
"C2","2019-03-02 12:20:00",64.6,0,21.84,0.926
"C2","2019-03-02 12:30:00",64.55,0,21.84,0.928
"C2","2019-03-02 12:40:00",64.51,0,21.87,0.93
"C2","2019-03-02 12:50:00",64.6,0,21.84,0.927
"C2","2019-03-02 13:00:00",64.47,0,21.83,0.929
"C2","2019-03-02 13:10:00",64.63,0,21.84,0.926
"C2","2019-03-02 13:20:00",64.41,0,21.83,0.931
"C2","2019-03-02 13:30:00",64.66,0,21.84,0.925
"C2","2019-03-02 13:40:00",64.77,0,21.86,0.923
"C2","2019-03-02 13:50:00",64.45,0,21.83,0.93
"C2","2019-03-02 14:00:00",64.54,0,21.84,0.928
"C2","2019-03-02 14:10:00",64.45,0.069,21.82,0.929
"C2","2019-03-02 14:20:00",64.62,0,21.84,0.926
"C2","2019-03-02 14:30:00",64.81,0,21.85,0.922
"C2","2019-03-02 14:40:00",64.55,0,21.83,0.928
"C2","2019-03-02 14:50:00",64.59,0,21.84,0.927
"C2","2019-03-02 15:00:00",64.71,0,21.81,0.922
"C2","2019-03-02 15:10:00",64.65,0,21.84,0.925
"C2","2019-03-02 15:20:00",64.72,0,21.85,0.924
"C2","2019-03-02 15:30:00",64.76,0,21.86,0.923
"C2","2019-03-02 15:40:00",64.66,0,21.81,0.923
"C2","2019-03-02 15:50:00",64.34,0,21.87,0.935
"C2","2019-03-02 16:00:00",64.59,0,21.84,0.927
"C2","2019-03-02 16:10:00",64.43,0,21.83,0.931
"C2","2019-03-02 16:20:00",64.52,0,21.85,0.929
"C2","2019-03-02 16:30:00",64.68,0,21.82,0.923
"C2","2019-03-02 16:40:00",64.57,0,21.89,0.93
"C2","2019-03-02 16:50:00",64.29,0,21.83,0.934
"C2","2019-03-02 17:00:00",64.38,0,21.82,0.931
"C2","2019-03-02 17:10:00",64.71,0,21.83,0.923
"C2","2019-03-02 17:20:00",64.79,0,21.83,0.921
"C2","2019-03-02 17:30:00",64.57,0,21.83,0.926
"C2","2019-03-02 17:40:00",64.76,0,21.85,0.923
"C2","2019-03-02 17:50:00",64.36,0,21.83,0.932
"C2","2019-03-02 18:00:00",64.54,0,21.83,0.928
"C2","2019-03-02 18:10:00",64.84,136.4,22.11,0.936
"C2","2019-03-02 18:20:00",65.12,164,22.16,0.931
"C2","2019-03-02 18:30:00",66.97,159.7,22.1,0.879
"C2","2019-03-02 18:40:00",66.67,148,22.08,0.885
"C2","2019-03-02 18:50:00",66.82,164.4,22.07,0.881
"C2","2019-03-02 19:00:00",66.43,157.5,22.09,0.893
"C2","2019-03-02 19:10:00",66.67,150.4,22.07,0.885
"C2","2019-03-02 19:20:00",66.42,167.1,22.06,0.891
"C2","2019-03-02 19:30:00",67.03,160.9,22.14,0.879
"C2","2019-03-02 19:40:00",66.16,155.9,22.07,0.899
"C2","2019-03-02 19:50:00",64.37,177,22.01,0.942
"C2","2019-03-02 20:00:00",65.29,187.8,22,0.918
"C2","2019-03-02 20:10:00",64.95,180.5,22.07,0.931
"C2","2019-03-02 20:20:00",66.09,173.8,22.06,0.899
"C2","2019-03-02 20:30:00",66.44,159,22.02,0.888
"C2","2019-03-02 20:40:00",66.53,157.9,22.07,0.889
"C2","2019-03-02 20:50:00",66.76,169,22.12,0.885
"C2","2019-03-02 21:00:00",65.89,155.9,22.12,0.908
"C2","2019-03-02 21:10:00",66.42,160.8,22,0.888
"C2","2019-03-02 21:20:00",66.97,172.9,22.03,0.875
"C2","2019-03-02 21:30:00",66.82,173.4,22.07,0.881
"C2","2019-03-02 21:40:00",65.93,154,22.08,0.905
"C2","2019-03-02 21:50:00",66.03,165,22.07,0.902
"C2","2019-03-02 22:00:00",65.87,163,22.15,0.91
"C2","2019-03-02 22:10:00",66.5,155.9,22.01,0.886
"C2","2019-03-02 22:20:00",66.21,168.7,22.08,0.897
"C2","2019-03-02 22:30:00",66.17,158,22.15,0.902
"C2","2019-03-02 22:40:00",65.89,162.4,22.07,0.906
"C2","2019-03-02 22:50:00",66.34,184.8,21.99,0.889
"C2","2019-03-02 23:00:00",66.42,182.9,22.08,0.892
"C2","2019-03-02 23:10:00",66.69,152,22.06,0.884
"C2","2019-03-02 23:20:00",65.59,163.5,22.12,0.917
"C2","2019-03-02 23:30:00",66.88,154.4,22.01,0.876
